150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,129.63484093357854,148.22091984024811,150.0,150.0,1,0
136.88626095642485,95.4424118408802,96.98667899081683,145.95574500001214,150.0,3,0
150.0,85.01278752771992,58.18348944518896,58.23952607651022,85.34273070936827,3,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,3,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,129.5800339539827,120.91028219151583,150.0,-3,0
142.3995870325204,90.00399277699071,85.8686566188056,117.9167868389414,150.0,0,0
79.75401265025502,50.53878069869277,48.18981838279863,65.77536711977643,150.0,-2,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,148.83916390254686,150.0,0,0
150.0,150.0,150.0,122.161674480189,130.35585175416688,3,0
150.0,150.0,150.0,150.0,106.848738139647,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,133.6417859221381,150.0,150.0,0,0
127.71293150133586,110.96552739826475,93.60197924609658,111.54643888862385,150.0,0,0
97.21039702256726,62.80285363755097,53.101358932329724,63.127571689687585,129.68668172272493,-3,1
150.0,150.0,150.0,150.0,150.0,4,0
76.85549552159641,150.0,150.0,139.184441937645,150.0,0,0
89.74546724988797,150.0,150.0,124.14539064791252,150.0,-1,0
139.2598115065215,150.0,150.0,91.0604014282738,150.0,-2,0
150.0,150.0,69.14786682276561,55.84095851742269,150.0,2,1
150.0,136.48195701229523,114.75912068782293,136.48195701229523,150.0,0,0
150.0,118.93949592155306,100.11457266009751,119.10160710822854,150.0,0,0
150.0,81.9719426824659,69.08962780447982,82.08424001673139,150.0,0,1
76.33003439853903,37.724371647003984,31.95278620611552,37.77479634598985,76.69586572418588,-1,1
150.0,139.41340126114767,117.792243762506,150.0,150.0,0,0
150.0,122.00275439368632,103.03091364531748,150.0,150.0,0,0
150.0,84.94769320857061,71.98883542301829,150.0,150.0,-1,1
58.72867417445352,37.423869680278706,150.0,150.0,150.0,0,1
150.0,135.71577984088907,114.11279096836007,135.70682716248817,150.0,-2,0
117.7312133336092,102.34121211134253,125.90022516470685,150.0,150.0,-1,0
83.86095075568353,83.55004785009385,121.90867033693648,150.0,150.0,0,0
58.61158198196977,58.374534050044005,84.90069753827254,150.0,150.0,0,1
150.0,133.6691555120341,112.38530250472094,150.0,150.0,0,0
150.0,116.29352963879329,97.8077242902668,117.74325947986722,150.0,-1,0
110.8208864834882,71.67974180738958,69.28658853158792,150.0,150.0,-1,1
43.532529840692845,33.61259772731264,36.57424708920217,150.0,150.0,0,1
150.0,132.1000677742975,111.0219034153045,131.95176338814335,150.0,-5,0
121.43896602920009,150.0,150.0,95.7968250476984,57.73899044965625,-1,0
144.67340197620808,150.0,150.0,66.36921669388543,49.19872229939937,2,0
117.986468777983,150.0,150.0,150.0,59.39267571761813,0,0
110.6113618914031,150.0,150.0,150.0,150.0,-2,0
134.979953128097,150.0,148.23065910730796,150.0,150.0,-3,0
121.30047669059752,118.56238026570618,150.0,150.0,122.03314782509929,0,0
94.3308709353408,92.08389149896566,130.53844741619656,150.0,150.0,2,0
77.39153246989417,58.670170190691266,63.29044772268487,105.20972377255862,150.0,0,1
150.0,132.3369124320461,111.20501251118769,150.0,150.0,-1,0
144.6154125407584,100.58972744723994,150.0,150.0,150.0,-2,0
78.37793478534532,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,128.8328078772554,150.0,2,0
109.44814941579197,150.0,150.0,113.28956957757697,104.88815439216648,2,0
87.1271329535183,150.0,150.0,133.69279113986667,94.06364498462393,1,0
80.60962314752172,129.8087173010389,150.0,150.0,98.89680613261653,2,0
64.98416367217314,76.44694476369088,150.0,150.0,150.0,3,0
49.257281877592966,40.29783208545726,46.24208450628579,87.35490689437633,150.0,2,1
150.0,133.62293213238863,112.36015402321071,133.62014886509186,150.0,0,0
150.0,116.0045401584878,97.72232404183303,116.33212572919871,150.0,-2,0
89.48726018462419,69.95654274001652,77.52359398956446,135.84867775376006,150.0,-2,0
44.952730391667,45.53871143787436,67.8105725608264,150.0,150.0,-3,1
34.50897932816031,53.50319822740269,150.0,150.0,150.0,-5,1
150.0,150.0,135.5867490654657,150.0,150.0,-3,1
150.0,150.0,150.0,150.0,150.0,-3,1
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,131.21131830530047,150.0,150.0,0,0
150.0,150.0,91.80321370845397,150.0,150.0,1,0
150.0,41.84390588683853,43.79225064917395,73.14425728958571,150.0,1,1
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,5,0
128.5978179046752,150.0,150.0,150.0,150.0,5,0
150.0,96.22376206823445,113.59561028071994,150.0,150.0,2,0
150.0,73.94075014353233,66.98851186892219,86.05632306017829,150.0,1,1
150.0,37.89397839019542,30.301348766082885,33.90745235310479,60.467761764569154,1,1
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,134.190753879687,-5,0
150.0,150.0,104.6263065074628,150.0,150.0,-3,0
150.0,82.22345519295176,135.21447607242123,150.0,150.0,0,0
56.9593775443254,60.46032637646588,98.94353589470303,150.0,150.0,-2,0
43.980165211140196,61.479163014586405,150.0,150.0,150.0,0,0
36.658450966853614,51.070191469242104,150.0,150.0,150.0,-1,0
36.14777270627816,60.64699083894747,150.0,150.0,150.0,0,1
36.7803584096808,150.0,150.0,150.0,150.0,5,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
134.14402423919995,136.82991265356318,150.0,150.0,150.0,0,0
108.20122818250692,110.4074447003232,150.0,150.0,146.73054875406925,0,0
82.09306366362955,83.7572964196219,126.74449146559934,150.0,150.0,0,0
55.910010412436726,57.030926228493605,86.04019079558736,150.0,150.0,0,1
150.0,134.27598368484075,150.0,150.0,150.0,0,0
150.0,120.47018833388113,150.0,150.0,150.0,0,0
150.0,115.65102875770717,150.0,150.0,150.0,-1,0
83.84634058973917,150.0,150.0,150.0,150.0,0,0
93.76797730091329,150.0,150.0,150.0,150.0,-1,0
130.2460720971844,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,141.22693957764298,0,0
150.0,150.0,150.0,150.0,110.45066958613604,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,149.07660534196953,150.0,150.0,0,0
150.0,127.48878374072328,108.31792568841051,130.14274012934854,150.0,0,0
150.0,79.38042482665979,67.54919153475625,81.019617330767,150.0,0,1
61.59483180039336,31.269702040446685,26.77670784637618,31.894209001016414,66.14647842353213,0,1
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-1,0
132.23238576448549,150.0,150.0,150.0,150.0,0,0
101.34713411330316,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,1,0
148.32200179997932,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,119.31705780824551,130.55653977501083,150.0,2,0
150.0,150.0,96.48549547383533,83.17985948520503,101.29165110446175,-1,0
150.0,76.90605441208936,50.49226764467268,49.17432586701079,69.1127286199569,-4,1
150.0,150.0,150.0,150.0,150.0,-4,0
150.0,150.0,150.0,150.0,73.35216304106179,-3,0
150.0,150.0,134.5943222161357,62.2121364556425,51.32163943511546,1,0
145.36361903123583,150.0,150.0,62.17168267865862,43.94400085293459,0,1
150.0,150.0,150.0,52.633997270986015,37.29906500675637,-2,1
150.0,150.0,150.0,146.49924028489673,150.0,-2,0
150.0,118.6219302888067,137.3682552026871,150.0,150.0,-1,0
150.0,93.2352568029364,136.2456399903335,150.0,150.0,-1,0
69.63879593264937,78.42979306588673,142.0906910532024,150.0,150.0,-2,0
62.53225014476678,94.24885063222112,150.0,150.0,120.00234496751791,-4,0
150.0,150.0,138.76877603940136,96.67926545593048,98.19500299519164,0,0
150.0,150.0,103.52064312309255,72.04502278664523,73.02288018916673,-1,1
150.0,114.11068426638501,50.29306964953919,40.831587098923066,46.53297191289312,-2,1
150.0,131.46288150450735,110.57202424302152,150.0,150.0,-4,0
106.72275272360932,150.0,150.0,150.0,77.15309936444687,-4,0
150.0,150.0,84.58052616641993,54.26749092067226,52.14083324452112,-4,1
65.4492207732074,30.78803620842074,25.621526373380544,29.638818722940233,57.03789732125255,-4,1
150.0,139.10297537281,150.0,150.0,150.0,-1,0
150.0,106.53755125593356,150.0,150.0,148.7773142593864,1,0
150.0,82.25884360038334,150.0,150.0,150.0,2,0
150.0,61.12798973642657,45.261687942831,150.0,150.0,0,1
148.77675133459053,150.0,131.79691099549837,127.83163672999622,150.0,3,0
150.0,140.0972443911777,139.81752638608924,150.0,121.42381530404407,3,0
150.0,150.0,116.77529213452314,108.35199159052715,143.76901090213823,4,0
95.89546545253083,150.0,150.0,119.0203170148868,90.63676375353468,2,0
77.16430339560631,110.48709981870236,150.0,150.0,106.33108482632099,1,0
64.43559960883852,79.22591804293991,150.0,150.0,139.94069424683522,1,0
46.8345645873751,50.799496210580436,85.22044577931659,150.0,150.0,1,1
150.0,134.3454382645775,112.94869558429693,134.30114927565208,150.0,-1,0
147.05632258487765,102.51459873382707,104.18867800162353,150.0,150.0,-1,0
86.9604652073504,71.80354666539884,83.63456434763098,150.0,150.0,0,1
48.56995721009162,40.22886288612858,46.70264758994773,90.55803450822017,150.0,-1,1
150.0,150.0,110.28368031100445,131.14565040622642,150.0,3,0
122.82760514102675,150.0,150.0,109.89248941145637,103.86935102042872,3,0
71.45820222985387,110.38329962967263,150.0,150.0,150.0,0,0
68.82558911424316,106.49402368484249,144.6742818431392,150.0,150.0,0,0
65.90905951819518,101.9441634011665,105.96546193418457,120.51900754027444,150.0,0,0
62.89501251378871,82.00552235126932,65.96156903237808,74.92298364884445,138.22426359142838,1,1
150.0,150.0,150.0,108.28246340780818,65.21915723664752,1,0
150.0,150.0,150.0,150.0,85.85185153982248,-2,0
128.6979300312292,150.0,150.0,96.91337496607812,67.1454199402842,2,0
150.0,126.31172493466975,150.0,150.0,88.61642769719964,4,0
150.0,150.0,82.48614314326117,142.0868696757637,150.0,0,0
150.0,150.0,47.117600849596535,81.03125458399214,150.0,-1,1
138.02743071977378,115.61348429116819,136.97798198662693,150.0,150.0,0,0
123.30712849621216,103.2408164857876,122.19418983005212,150.0,150.0,0,0
91.98895374254201,77.09490903190515,91.16104363822429,150.0,139.00235749062847,0,0
54.50677424011173,45.80350721410364,54.02242991457713,108.84397520379503,118.76881837684078,-1,1
136.60290547815308,150.0,150.0,131.40598447204914,150.0,-2,0
150.0,150.0,121.51015859378028,150.0,150.0,-5,0
121.55468974116282,150.0,150.0,92.63838549215629,70.62744747793947,-5,0
150.0,65.49742268722738,51.31653952536689,56.821398709627175,99.31733489541331,-1,1
150.0,150.0,116.75100570199966,138.60712233349105,150.0,-1,0
150.0,150.0,107.79532709074599,150.0,150.0,-4,0
87.63490867581646,112.10408856291735,150.0,150.0,102.33907079289374,-5,0
150.0,150.0,91.05290603331343,69.41434874308908,75.3184177639958,-1,0
150.0,87.10561138492017,47.51113177037694,41.9381498829125,52.014592698038754,0,1
150.0,150.0,110.38203147821105,131.26291971771116,150.0,-5,0
120.82767575380815,150.0,150.0,96.75363847735098,58.38237986850849,-5,0
150.0,63.93258279483478,41.25016108063435,39.706477371423645,54.75366858786353,-1,1
150.0,135.61433621303775,114.07626482383446,135.72120933772553,150.0,0,0
150.0,118.22960574058709,99.4463413705271,118.21785260650698,150.0,0,0
150.0,81.2422740844242,68.42689190672645,81.23342070943825,150.0,-2,1
45.30509687262473,34.504842737774794,37.145603542583665,61.29783192057762,150.0,1,1
150.0,133.15904381032976,111.97226844199497,133.15904381032976,150.0,-1,0
145.41744512817993,101.3958039059786,103.06418139722568,150.0,150.0,1,0
138.47802739825914,76.59952172562801,68.08163815027605,85.56692648024939,150.0,2,1
150.0,52.81857935924884,34.90264774619698,34.04049763999461,47.6976832325739,0,1
150.0,133.68583188853896,112.43929874567816,133.7364668642448,150.0,3,0
118.98578510596262,150.0,150.0,111.02050653651781,106.06439092232299,3,0
69.3060804698029,107.20901094413053,150.0,150.0,150.0,1,0
58.844006755797,76.43849097056916,150.0,150.0,150.0,1,0
43.5113802656864,49.42285690600651,91.14068449203697,135.89556701600307,150.0,1,1
150.0,150.0,150.0,136.3333644458335,150.0,-1,0
150.0,150.0,105.97112401074574,150.0,150.0,0,0
150.0,150.0,74.98126977316734,112.70141735729317,150.0,0,0
150.0,150.0,37.85783411927574,56.50365236115068,150.0,-1,1
150.0,119.31882739936106,128.00679060320152,150.0,150.0,-1,0
117.19533623386538,107.79113876699431,141.48436660756988,150.0,150.0,-5,0
146.37412063839733,136.19989001332794,142.48250352545313,150.0,150.0,-5,0
132.45493490747216,150.0,150.0,77.78342077186555,92.1582917640657,0,0
131.51080290555967,150.0,150.0,79.54622068692346,46.85423919044719,0,0
130.60361550220892,150.0,150.0,81.13704945541885,47.779945767569224,-3,1
150.0,138.5873425328564,116.51270431274648,138.55835928366395,150.0,-2,0
120.6052978963629,104.94936617281763,129.27303615895235,150.0,150.0,0,0
91.7246181562114,79.87721276220806,98.290414786263,150.0,150.0,-3,0
62.06737216339216,79.36140700795043,150.0,150.0,136.13723297623415,-2,0
68.72762503968006,130.97414870684193,150.0,150.0,109.50021819235756,2,0
55.22325442445766,70.76610345012215,150.0,150.0,150.0,0,0
43.66126880518851,55.9022362146076,143.39218571840968,150.0,150.0,-1,0
37.8795155468758,56.62035607894193,150.0,150.0,150.0,0,1
33.58043925499534,50.06987132341281,150.0,150.0,150.0,0,1
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,133.52012447180564,2,0
150.0,150.0,150.0,150.0,150.0,3,0
117.9269615375159,150.0,150.0,150.0,150.0,1,0
105.60458961706759,144.41952860572218,150.0,150.0,150.0,2,0
89.01209211416284,93.44450916622434,148.26063256031634,150.0,150.0,5,0
150.0,78.59686768369316,61.406596942125354,67.94364481704265,118.64931266804066,2,1
150.0,150.0,150.0,150.0,150.0,-5,0
150.0,150.0,150.0,96.57948751317278,58.29854084161564,-5,0
150.0,63.81000346590078,41.171036036883756,39.629821705030835,54.64549888330729,-1,1
150.0,150.0,150.0,150.0,150.0,1,0
150.0,150.0,150.0,150.0,150.0,2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,-1,0
150.0,91.01413671028968,150.0,150.0,150.0,-2,0
72.4975778859016,102.60839644633876,150.0,150.0,150.0,0,0
65.48314110270618,92.49935774356892,150.0,150.0,150.0,0,0
58.302582707787664,82.28056524486377,150.0,150.0,150.0,-1,0
59.778440186233375,101.9415708060235,150.0,150.0,150.0,0,0
60.7996276741593,103.61365203722409,150.0,150.0,150.0,-1,0
75.09180635992574,150.0,150.0,150.0,150.0,0,0
86.05036563903279,150.0,150.0,150.0,150.0,0,0
97.09403239915125,150.0,150.0,150.0,150.0,0,0
108.15996859036001,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,150.0,150.0,150.0,150.0,0,0
150.0,114.89177527934132,111.1674405822151,150.0,150.0,0,0
112.20814402311937,72.72912241407226,70.39446305241458,98.4278342470667,150.0,-1,1
150.0,150.0,150.0,150.0,150.0,-1,1
150.0,150.0,150.0,150.0,150.0,3,0
121.87802284563341,150.0,150.0,150.0,150.0,3,0
70.93798438374284,109.63045954500717,150.0,150.0,150.0,0,0
68.32479249421283,105.76810292784977,150.0,150.0,150.0,0,0
65.43009659882125,101.24992479997559,150.0,150.0,150.0,0,0
62.43866850392446,96.58147433420719,150.0,150.0,150.0,0,0
59.41113157756645,91.85667866061571,150.0,150.0,150.0,0,0
56.370125148236184,87.11087289422345,150.0,150.0,150.0,0,0
53.324097062316945,82.35724269959813,115.3146057322581,150.0,150.0,-3,0
70.01317337217257,92.89357326776566,150.0,150.0,150.0,-3,0
101.76294804788223,150.0,150.0,150.0,150.0,2,0
81.99739850844946,129.19385133716457,150.0,150.0,150.0,3,0
65.15436329435623,66.40220958804743,100.1576140305834,150.0,150.0,0,1
41.046710960196094,41.874962579425436,62.99594616967754,150.0,150.0,-1,1
150.0,135.54134939973093,150.0,150.0,150.0,4,0
72.58785202140152,150.0,150.0,140.655849772716,150.0,1,0
67.56547817039097,123.94379327225481,150.0,150.0,110.61131621973728,0,0
71.07964114954126,130.5618580530296,150.0,150.0,107.34581830396895,-3,0
150.0,150.0,134.48429956118983,90.76253551260335,90.20208241243411,-1,0
150.0,150.0,75.66315887468932,59.92151642764496,67.06912347196455,2,1
150.0,150.0,150.0,41.25260125234667,36.52527148928673,1,1
150.0,139.2596073074652,117.0734030068776,139.22319907888829,150.0,1,0
150.0,150.0,108.28719420841152,106.63659699492301,150.0,-1,0
150.0,91.78293603000871,73.08039390741446,82.32156857889578,150.0,-2,0
54.91786643858403,39.168412154643576,40.2034223013709,61.054409967697104,150.0,3,1
150.0,141.22616079558657,118.21157008338731,140.7189162950236,150.0,-1,0
150.0,107.72187267241371,109.65794262630658,150.0,150.0,-2,0
85.85888210482405,81.77407271025763,112.09277076267084,150.0,150.0,2,0
71.1825106063376,51.44104047258002,53.434150730633505,150.0,150.0,3,1
150.0,136.90441643810092,115.20634566767939,137.12618178048015,150.0,-3,0
108.8636866471247,114.18252674738044,150.0,150.0,112.69285194745946,-2,0
100.24987765750092,143.17854475329753,150.0,150.0,79.79834152634034,1,0
86.83227800440336,106.0886021186784,150.0,150.0,150.0,0,0
72.57429217893386,88.64358232824947,150.0,150.0,150.0,1,0
54.49336546665163,58.80658870433818,97.78749080143831,150.0,150.0,3,1
150.0,150.0,150.0,131.61255083168368,150.0,1,0
140.2246135463928,150.0,150.0,102.60096434374746,143.9807949605802,0,0
130.6135574338374,150.0,150.0,127.7793619117199,99.86442647773953,0,0
119.10405941550374,150.0,150.0,150.0,60.644976042055184,0,0
106.8862292054715,136.36509054043464,150.0,150.0,76.98547258867819,0,0
94.40410408956595,120.3827836647671,150.0,150.0,93.67592104387377,0,0
81.82336570413332,104.27426803524268,150.0,150.0,110.49839097348072,-1,0
76.78980885258375,114.09399683442025,150.0,150.0,105.02443254964366,0,0
71.85461684669283,106.641264369503,150.0,150.0,150.0,-1,0
77.85135620380068,142.68839569304697,150.0,150.0,150.0,-2,0
127.6507849379049,150.0,150.0,150.0,150.0,-2,0
150.0,150.0,150.0,150.0,150.0,-3,0
150.0,150.0,150.0,150.0,94.65304937426005,-5,0
150.0,150.0,83.05553616438084,150.0,150.0,-5,0
54.76705607962652,150.0,150.0,150.0,150.0,-1,0
79.39814982806801,150.0,150.0,139.55862024291116,149.54098362262968,0,0
150.0,150.0,150.0,111.67633351818154,119.59002808781673,-1,0
150.0,150.0,91.55648369003129,78.53793757000652,95.10024573501663,-4,0
70.70957678329466,47.799039199131606,47.39913688647043,68.34960153233605,150.0,-4,1
150.0,150.0,110.74808802350827,131.69938836028368,150.0,-2,0
150.0,98.90666434147629,121.41179857850315,150.0,150.0,-4,0
98.53842863327529,150.0,150.0,133.82874804301295,80.6475386571777,-4,0
150.0,150.0,75.6187225952993,60.11600288539209,67.51606985772135,-4,1
52.18546568878388,34.004871972210495,32.88008704292517,45.48736818153661,150.0,-4,1
150.0,133.82553356174978,112.4957019634085,133.74081691856466,150.0,0,0
150.0,116.45256510518718,97.66122182913394,115.74015834844903,150.0,-1,0
111.09451357246664,71.52267701357037,68.93946841587912,95.82782152012544,150.0,-2,1
40.82706743824852,35.973612268586514,44.42212933031466,150.0,150.0,1,1
150.0,131.37935352369482,110.43882189805109,131.28195130566667,150.0,0,0
150.0,113.8884862504779,95.84816733916671,113.97844114638278,150.0,-1,0
107.44313678061009,69.57282840474042,67.28810404741937,93.95028331759418,150.0,-2,1
38.90601245723574,34.41447671657006,42.64741597090373,98.78592099277981,150.0,-2,1
150.0,131.2400799416875,110.36287626556485,131.2400799416875,150.0,0,0
150.0,113.82892275372683,95.61571133752433,113.48416709757201,150.0,0,0
150.0,76.73500281152707,64.55236776820453,76.5016003169008,150.0,0,1
65.67217910502178,32.37089294863146,27.401197126243755,32.2754170052447,64.97746155735913,0,1
150.0,141.51203812270535,118.97773406542088,141.51203812270535,150.0,4,0
66.10578815732025,150.0,150.0,146.7333422992307,115.04822639771069,3,0
45.99141239709885,55.6544639187827,150.0,150.0,150.0,2,1
150.0,134.03042720551946,112.68605419303965,133.98983640781097,150.0,2,0
150.0,150.0,124.6081829973038,101.12883401299351,116.15557751642206,0,0
150.0,150.0,93.62457311315175,76.06726678289567,87.29936854393478,-3,0
